,lead_time,no_of_special_requests,avg_price_per_room,arrival_month,Unnamed: 0,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,booking_status
36597,256,0,101.34492958136019,7,13906,1,3,2,0,1,0
36598,263,1,92.41504496997909,8,2151,15,4,2,0,0,0
36599,304,0,89.0,11,13255,3,3,2,0,0,0
36600,291,1,162.67758597630595,9,22879,22,3,3,1,0,0
36601,337,0,75.44887818552391,11,25407,9,3,1,0,0,0
36602,274,0,104.39117016285144,8,6864,15,4,2,0,0,0
36603,49,0,162.07486844969162,7,25776,27,4,2,1,0,0
36604,70,0,119.27239236618449,5,22241,15,3,3,1,0,0
36605,196,0,124.77194747409655,6,30376,9,3,2,0,0,0
36606,34,0,121.98709132526584,8,7285,2,4,1,0,0,0
36607,441,0,65.51473705001666,4,3755,26,4,1,0,0,0
36608,144,0,100.28007459117663,6,11263,5,4,3,0,0,0
36609,118,1,108.4496300620691,5,7873,20,3,3,1,0,0
36610,265,0,101.40120480561922,8,9795,12,3,2,0,0,0
36611,171,0,102.7983375998696,8,3524,3,4,2,0,0,0
36612,52,0,131.9005659046072,10,16247,10,4,2,0,0,0
36613,51,0,134.73362431199226,8,33141,12,4,4,1,0,0
36614,62,0,131.0591990493169,7,12480,11,3,3,2,0,0
36615,119,1,79.04851357902427,11,1631,4,4,2,0,3,0
36616,30,0,125.81964872898868,9,15786,5,4,0,1,0,0
36617,34,0,110.52329355674783,5,34673,21,4,2,0,3,0
36618,9,0,80.4426470131929,9,1479,16,4,2,1,3,0
36619,266,0,114.48253654141784,10,4417,3,4,1,0,0,0
36620,44,0,86.39884568626881,10,18300,18,4,1,1,0,0
36621,119,0,89.17475728767123,5,32013,23,3,2,1,0,0
36622,41,0,115.99195990471121,4,13553,9,3,3,1,2,0
36623,240,0,91.77063759790435,9,24848,14,3,2,1,0,0
36624,178,0,74.19150122465001,10,3586,9,4,1,0,0,0
36625,202,0,99.08695475316726,5,6005,27,4,1,2,0,0
36626,17,0,124.51981038957314,8,7708,24,3,1,2,2,0
36627,41,0,84.62471747190683,11,33972,18,3,1,0,0,0
36628,194,0,83.14304961495979,5,21734,2,3,2,0,0,0
36629,147,0,110.23694287187071,8,5912,5,4,3,0,0,0
36630,30,0,105.86479608501844,8,14186,5,4,2,0,0,0
36631,120,0,126.08298151199709,10,29829,13,3,0,1,0,0
36632,162,0,107.93432833753853,8,23958,18,3,1,1,2,0
36633,266,0,114.31210228502978,5,13254,23,3,1,0,1,0
36634,191,0,114.64569142883107,6,22638,18,3,2,0,0,0
36635,167,0,109.55914940402616,7,6139,16,4,3,2,0,0
36636,114,0,127.6222712188789,5,17689,29,3,3,1,0,0
36637,134,0,81.27220285824917,6,25378,6,3,0,2,0,0
36638,134,1,119.44945407391891,6,8691,9,4,4,1,0,0
36639,400,0,92.32365854463714,9,31598,20,3,2,0,0,0
36640,187,0,75.56591857451374,9,23315,20,3,3,0,2,0
36641,52,0,209.68101897778786,9,3501,20,4,3,0,0,0
36642,160,0,108.27809483238647,7,20032,13,3,1,2,0,0
36643,2,0,62.18974028955611,2,33539,27,3,1,2,0,0
36644,28,0,147.9658237394804,6,28475,11,4,1,0,0,0
36645,224,0,89.72374545709644,7,24319,10,4,2,0,0,0
36646,22,0,119.32989305805751,6,9560,13,4,2,1,0,0
36647,274,0,93.77675980327635,9,16171,24,3,2,0,0,0
36648,75,0,83.12084145976974,5,868,3,4,1,0,2,0
36649,256,0,106.76148980803436,6,591,19,4,2,0,0,0
36650,310,0,98.03270292951626,9,8802,8,3,2,0,0,0
36651,60,0,80.87614816493306,10,2349,10,4,1,1,1,0
36652,46,0,97.21829595095745,10,34361,22,4,3,0,0,0
36653,33,0,81.26633237995392,2,27331,6,4,2,0,0,0
36654,23,0,89.0,4,1454,14,2,1,0,1,0
36655,313,0,113.54567222728953,7,25189,18,3,2,0,1,0
36656,78,0,138.11580731501576,11,21487,25,4,2,1,1,0
36657,156,0,104.99895440428693,7,10859,12,4,2,0,1,0
36658,93,0,104.86420439264302,6,32919,14,4,3,0,0,0
36659,223,0,86.20278121930775,9,30922,20,4,2,1,3,0
36660,326,0,109.72307687575919,5,11009,15,3,4,0,0,0
36661,2,0,64.92202269053193,10,4506,18,2,1,0,0,0
36662,38,0,100.48930888595129,5,3585,26,4,1,1,0,0
36663,0,0,85.09663528391008,9,35302,24,4,0,0,3,0
36664,427,0,71.87295912997917,9,35167,14,3,2,0,0,0
36665,68,0,130.29499188508782,10,12252,13,4,1,1,0,0
36666,12,0,142.39053722795336,8,5873,24,4,0,1,1,0
36667,419,0,105.00660519031689,8,3735,26,4,1,0,0,0
36668,243,0,99.49023473507391,8,29194,26,3,3,1,0,0
36669,161,0,126.35571020931852,3,13007,22,3,2,0,0,0
36670,23,0,138.78795466242926,4,737,25,4,2,0,0,0
36671,75,1,91.09408514335945,5,1092,19,4,3,0,0,0
36672,232,1,103.25685898117779,10,7744,24,4,4,0,0,0
36673,269,0,90.0,6,9612,9,3,1,0,0,0
36674,372,0,99.76140380359912,9,21761,17,3,2,1,0,0
36675,30,0,150.37331583401271,4,5115,18,4,1,0,0,0
36676,102,0,93.02850468426026,7,27048,18,3,1,2,0,0
36677,101,0,97.71370050388666,7,35868,16,3,2,0,0,0
36678,97,0,143.29396595194714,8,8442,28,4,6,2,0,0
36679,112,0,108.10231057283508,6,22146,15,3,1,1,0,0
36680,127,1,148.5338805383032,6,3346,13,4,4,1,0,0
36681,239,0,84.5686266488402,10,6220,18,4,4,1,0,0
36682,383,0,77.3150013282164,9,32604,6,3,3,0,0,0
36683,133,0,91.2907827888268,5,36257,11,3,2,0,0,0
36684,280,0,91.3782917762644,9,29144,19,3,0,1,0,0
36685,158,0,126.30247565559755,8,11531,15,3,2,0,0,0
36686,152,0,83.90186911304423,5,2694,20,4,2,1,0,0
36687,321,0,86.97786945039387,5,10563,18,3,2,0,0,0
36688,119,0,89.41758940261093,6,13629,12,3,3,0,0,0
36689,217,0,152.41989055239688,7,9223,17,3,1,1,0,0
36690,1,0,60.0,2,3029,28,4,1,2,0,0
36691,183,1,78.01677424481905,6,25113,9,3,1,0,0,0
36692,95,1,126.33478873214557,8,5349,14,4,1,1,0,0
36693,194,0,105.42905570989231,8,12466,22,3,3,1,0,0
36694,23,0,94.59185055045413,9,34979,20,2,3,1,2,0
36695,104,0,75.79562231099096,4,35618,6,3,1,0,0,0
36696,233,1,105.59539779336448,9,20634,20,4,3,1,0,0
36697,168,0,93.80471742240593,6,2302,26,4,2,0,0,0
36698,162,0,100.46875986921897,6,18110,5,3,1,1,0,0
36699,212,0,86.97928472335039,10,5809,10,4,2,1,0,0
36700,93,1,72.97065701382346,11,10071,3,4,2,0,0,0
36701,205,0,86.95672838359042,6,3088,20,4,2,0,0,0
36702,182,0,130.21699110087278,6,33444,13,3,2,0,0,0
36703,204,0,94.9902265594961,7,2153,16,4,5,1,0,0
36704,204,0,87.72199485792042,7,12635,23,4,2,2,3,0
36705,202,0,112.80172239056942,5,25137,13,3,2,0,0,0
36706,187,0,156.14537598794274,7,31203,19,4,1,0,0,0
36707,13,0,130.46083803742277,5,2990,21,4,0,0,0,0
36708,68,0,98.45622635996122,4,12997,26,4,3,1,1,0
36709,69,0,127.40914856376416,4,24987,8,4,0,0,0,0
36710,197,0,111.91454336261685,6,19604,18,3,2,0,0,0
36711,128,1,80.05178434071624,10,34441,21,3,1,0,2,0
36712,183,0,145.01130874411,7,32420,15,3,2,0,0,0
36713,20,0,85.75136138255449,3,15231,9,4,1,1,0,0
36714,3,0,65.33899837192344,2,14866,23,3,1,1,0,0
36715,101,0,106.67560456886352,7,24879,7,3,1,1,2,0
36716,300,0,98.921270239736,9,16848,10,3,2,0,0,0
36717,290,0,56.408456325894164,10,26586,17,3,2,0,0,0
36718,33,0,117.83207886566883,6,24174,10,4,0,1,0,0
36719,151,0,137.99551485452196,7,21115,6,4,1,1,0,0
36720,47,0,161.45997691264114,5,1976,11,4,1,0,0,0
36721,146,0,126.52689304097223,7,21936,10,3,4,0,0,0
36722,124,0,77.05420571481756,10,1656,22,4,2,0,3,0
36723,5,0,63.12723073131447,4,1695,25,4,1,2,0,0
36724,68,0,104.90989038422231,4,7087,26,4,1,0,0,0
36725,88,0,129.01708708934873,7,20002,15,4,0,0,0,0
36726,145,0,111.39802272024403,8,8066,22,3,2,1,0,0
36727,122,0,90.74962148204465,8,21567,10,4,2,0,1,0
36728,160,0,119.11681823600797,6,1704,20,4,1,1,0,0
36729,105,0,77.28123219434408,4,14140,6,3,1,0,0,0
36730,287,0,98.81734330788456,9,3726,7,4,3,0,0,0
36731,116,0,78.49993316503586,7,26817,30,3,1,1,0,0
36732,82,0,121.41492318538157,11,18087,7,4,2,0,0,0
36733,125,0,113.6913740960369,6,32857,27,4,2,0,0,0
36734,12,1,111.51337943044665,11,133,10,4,1,0,0,0
36735,22,0,84.77693891186263,2,30556,26,3,2,0,0,0
36736,166,1,107.57971887417034,10,19308,22,3,3,0,0,0
36737,225,0,116.07295760108478,7,34095,25,4,0,2,0,0
36738,194,1,108.17886130704011,4,10981,11,3,2,0,0,0
36739,60,0,94.91177212017114,2,28322,18,3,2,0,0,0
36740,175,0,113.64092182030154,9,27288,7,3,2,0,0,0
36741,27,0,111.97479877419136,6,20038,23,4,3,0,0,0
36742,183,1,118.46040410408973,5,20221,22,3,2,1,0,0
36743,179,0,123.56350033755908,9,21972,10,3,2,0,0,0
36744,207,0,110.18935981007866,8,12912,16,3,1,0,0,0
36745,280,0,109.72877863924394,10,19933,16,3,3,1,0,0
36746,65,0,149.90736311176735,7,30973,26,4,4,0,0,0
36747,71,0,161.0239431134428,4,18815,3,4,1,1,0,0
36748,89,0,127.302778306613,4,29463,28,3,1,0,0,0
36749,300,0,115.60184073918991,9,9619,16,3,2,0,0,0
36750,66,0,125.57757682232415,5,25512,21,4,1,0,0,0
36751,94,0,89.08453334573811,10,15549,26,4,0,0,0,0
36752,205,0,143.54120885893707,9,33850,20,3,1,0,0,0
36753,166,0,110.0,11,16836,1,3,3,0,0,0
36754,58,0,132.0560437930981,9,7155,9,4,3,1,0,0
36755,101,0,93.94992323250895,7,16947,18,3,1,2,1,0
36756,307,0,89.58339596852814,10,14195,3,3,2,0,0,0
36757,257,1,116.30487391720463,7,17151,22,3,1,0,0,0
36758,172,0,101.11743298178828,8,34722,20,4,1,1,0,0
36759,168,0,103.7062854566948,7,36067,4,4,2,1,0,0
36760,131,0,107.53667048931231,7,10405,19,3,1,1,0,0
36761,17,0,93.98338874736392,3,27370,7,4,1,0,0,0
36762,202,0,153.7592823643494,9,33851,26,4,1,0,0,0
36763,274,0,81.49583991051018,12,6205,19,4,6,0,0,0
36764,256,0,101.10753993545212,6,769,1,4,2,0,0,0
36765,58,0,186.58423013376387,4,1301,25,4,1,0,0,0
36766,183,0,113.46219951292365,9,36239,15,3,2,0,0,0
36767,152,1,125.72798011592806,6,9163,21,4,2,0,1,0
36768,15,0,144.76563546959665,7,18059,8,4,2,1,0,0
36769,273,0,102.94729347259336,6,34514,19,3,2,0,0,0
36770,26,0,96.59576401643501,6,32504,19,3,1,1,1,0
36771,176,0,122.93723135740034,9,7918,11,3,1,1,0,0
36772,151,1,111.27703384057831,6,9404,11,4,3,0,0,0
36773,185,1,136.10300449680716,7,6013,18,4,1,0,0,0
36774,22,0,122.30527728790157,9,9301,4,4,1,0,1,0
36775,115,0,89.83424167733358,5,1030,20,4,1,1,0,0
36776,150,0,68.55396247337133,10,28041,16,3,3,1,0,0
36777,50,0,98.14713287674087,5,11977,11,4,2,1,1,0
36778,16,0,69.09354423997138,5,14347,17,3,2,1,0,0
36779,291,0,113.45917534921591,7,22696,19,3,2,0,0,0
36780,54,0,174.40401617320015,4,35461,16,4,1,2,0,0
36781,6,0,249.41302570042987,7,21618,14,4,0,1,0,0
36782,2,0,114.01162366715565,6,30721,26,2,1,0,1,0
36783,294,0,54.20110563464186,9,2875,18,4,2,0,0,0
36784,27,0,97.1203048686648,7,6286,11,4,2,0,0,0
36785,4,1,185.74030658223802,8,8619,16,4,1,0,0,0
36786,218,0,86.1665681119041,8,30189,24,4,2,2,0,0
36787,71,0,117.94108401586216,4,3778,7,4,2,2,0,0
36788,62,0,116.1,6,32726,5,4,1,1,1,0
36789,261,0,112.35904962566276,7,19141,21,3,1,0,0,0
36790,63,1,102.6739146091786,5,3958,17,4,2,1,0,0
36791,246,0,92.72339224191998,5,14066,18,3,2,0,0,0
36792,182,0,98.62321563291266,9,4964,12,4,1,0,2,0
36793,155,0,76.84426399855346,8,28024,18,3,2,0,0,0
36794,45,0,132.23783271211053,7,18157,18,3,2,2,0,0
36795,95,0,95.43100833674232,4,3157,10,4,2,1,0,0
36796,284,0,96.91656271595357,6,20949,14,3,2,1,0,0
36797,18,0,99.22675919575816,3,26078,15,4,2,0,0,0
36798,37,0,132.31859691151695,5,18569,18,4,2,1,0,0
36799,67,0,82.44462427843933,2,14861,20,3,2,2,0,0
36800,122,0,99.38057030661561,8,19512,14,3,1,1,1,0
36801,56,0,78.26816569712442,3,2997,20,4,1,1,0,0
36802,217,1,86.35682308979426,8,27041,12,4,2,0,2,0
36803,167,1,97.06983462326895,7,19517,8,4,8,4,1,0
36804,327,0,105.7999883736669,9,6618,16,4,2,0,0,0
36805,229,0,95.22916781312195,10,9978,15,3,1,1,0,0
36806,300,0,115.0,7,2033,29,4,1,0,1,0
36807,227,0,118.03676785125889,7,14217,16,3,2,0,0,0
36808,313,0,105.45776931816062,9,6077,12,4,3,1,0,0
36809,62,0,94.11758728775382,4,25088,25,4,3,0,3,0
36810,277,0,100.1812976156055,10,14165,6,3,3,1,0,0
36811,142,0,182.48199528169948,11,24383,27,4,4,0,0,0
36812,189,0,108.18626817479483,6,19506,20,3,5,1,0,0
36813,24,0,108.32537888487406,9,13486,17,4,1,1,0,0
36814,309,0,112.87421344705119,9,2929,15,4,1,0,0,0
36815,281,0,65.72900640972304,7,14531,8,3,3,1,0,0
36816,4,0,92.73035425819378,4,7294,20,3,1,0,2,0
36817,276,0,61.42661128735435,5,15595,13,3,2,1,0,0
36818,123,0,98.67417218466073,8,19511,14,3,1,1,1,0
36819,143,1,163.0506472877273,7,30793,26,4,2,2,0,0
36820,47,0,153.6694773403935,5,30923,12,4,5,2,0,0
36821,56,0,118.38183448648459,4,24546,21,4,2,1,0,0
36822,287,0,115.0,7,32611,18,3,2,0,1,0
36823,72,0,106.29807386392417,4,35102,19,4,2,0,0,0
36824,169,0,116.93252775931781,5,5696,24,4,3,0,0,0
36825,20,0,85.13000163177634,2,31577,11,4,1,0,0,0
36826,14,0,130.53610905760397,4,14567,22,4,1,0,0,0
36827,190,1,75.58594837118531,10,17620,18,4,1,1,3,0
36828,275,0,107.4910404457647,7,560,15,4,2,0,0,0
36829,187,0,129.34250151432695,6,34664,2,3,2,1,0,0
36830,18,0,127.5034554532324,4,34070,29,4,4,1,0,0
36831,127,0,115.97831417950115,9,6160,4,4,2,1,3,0
36832,254,0,79.95079798457701,7,6585,9,4,3,1,0,0
36833,82,0,114.24262571069697,8,27201,9,4,3,0,0,0
36834,143,0,142.6033333255854,8,23345,20,4,4,0,0,0
36835,114,0,117.29315142656245,12,24404,27,4,3,0,0,0
36836,294,0,89.31754182937992,10,27604,3,3,3,0,0,0
36837,260,0,112.37561162515564,9,20378,6,4,2,1,0,0
36838,47,0,130.32138218523372,7,25037,9,4,1,0,0,0
36839,58,0,137.4958507495314,7,27258,16,4,1,1,0,0
36840,76,1,129.6433731690434,5,31583,10,3,4,1,0,0
36841,98,0,83.2465380909218,10,14894,28,3,1,1,0,0
36842,57,0,86.30409271480953,4,28762,18,4,3,0,0,0
36843,23,0,76.92089029694431,2,8839,9,4,2,0,3,0
36844,66,0,77.61878094368438,3,35165,15,3,4,2,1,0
36845,193,1,88.99197342737503,6,29089,10,3,3,0,0,0
36846,153,0,112.2159249306185,8,35685,11,3,4,1,0,0
36847,107,0,70.96119653534231,10,12952,16,4,2,1,0,0
36848,49,0,131.7079044523694,5,23398,22,4,1,0,0,0
36849,7,0,66.6217805860274,3,24772,24,3,1,1,0,0
36850,81,0,131.52739597322307,6,21906,22,4,3,1,0,0
36851,164,1,155.88954569211666,7,30756,10,4,4,2,0,0
36852,201,0,85.61911889473714,10,3603,8,4,1,0,1,0
36853,66,0,155.51552572174177,8,5930,9,4,2,0,0,0
36854,240,1,91.7575720110947,8,26083,28,4,1,0,2,0
36855,185,0,102.61727849070051,8,29507,15,4,1,0,0,0
36856,34,0,83.71616288409899,3,36150,12,4,1,0,0,0
36857,163,1,136.1619317783305,8,4048,13,4,2,1,0,0
36858,33,0,78.41186195167892,4,2415,9,4,2,0,0,0
36859,103,0,113.99218479461047,4,35907,18,3,2,0,0,0
36860,340,0,111.56585065328963,9,31359,11,3,2,0,0,0
36861,171,1,92.80149912151526,8,26707,7,3,4,0,0,0
36862,21,0,60.04556822619267,7,35435,20,2,1,0,0,0
36863,109,0,66.08752535485364,8,9821,30,4,2,0,3,0
36864,304,0,80.92785700571979,9,15599,27,3,1,0,0,0
36865,42,0,143.06656272062648,10,16233,19,4,2,0,0,0
36866,16,0,97.16343905325525,3,28158,5,4,1,1,0,0
36867,10,0,149.71797454272794,6,2151,19,4,2,1,0,0
36868,2,0,63.01100418495022,2,32735,20,2,0,1,0,0
36869,161,0,126.3442692550638,3,23865,22,3,2,1,0,0
36870,49,0,106.84508216393071,11,10623,8,4,2,0,0,0
36871,30,0,90.12022231900102,3,2750,12,4,1,1,0,0
36872,32,0,227.79574130493918,5,15460,17,3,4,1,1,0
36873,118,1,72.12982382265619,8,24560,18,4,1,0,0,0
36874,187,0,113.41272816860626,9,17300,25,4,2,1,0,0
36875,175,0,125.46794082809842,4,9572,22,3,2,1,0,0
36876,16,0,85.57049273429826,7,33972,14,2,3,0,0,0
36877,310,0,76.88592924561581,9,27882,12,3,2,0,0,0
36878,249,0,106.74626945358919,7,29395,4,3,3,1,0,0
36879,171,0,104.4580514448885,5,6442,6,4,2,1,0,0
36880,92,0,111.36341079778948,7,35094,18,4,0,1,0,0
36881,90,1,76.72948313927053,8,16715,14,4,2,1,0,0
36882,20,0,84.45892250173351,6,24345,22,4,4,1,0,0
36883,0,0,78.91097567968082,10,27056,27,2,1,0,0,0
36884,30,0,84.70349975467323,6,16821,17,4,2,1,1,0
36885,206,0,100.47337800728683,9,3233,8,4,2,1,0,0
36886,26,0,107.71576663754009,9,23951,2,4,1,0,2,0
36887,242,0,99.93569245803366,7,6955,10,4,1,0,0,0
36888,181,0,128.96139469041142,7,3636,10,4,1,0,0,0
36889,36,0,95.58973895629438,9,19043,30,4,2,1,2,0
36890,147,0,90.09203793616172,6,31865,26,3,0,2,1,0
36891,280,0,104.39220771675737,7,562,13,4,2,0,0,0
36892,20,0,58.336076211793426,8,35436,20,2,1,0,0,0
36893,51,0,74.97791224124319,4,24071,16,3,3,1,0,0
36894,16,0,96.38029752370818,3,28153,3,4,1,0,0,0
36895,139,0,100.74090662256775,7,13426,15,3,1,0,0,0
36896,152,0,80.9144271823804,7,21054,17,3,1,0,1,0
36897,116,0,122.29727722776242,8,19644,6,4,1,1,0,0
36898,296,0,106.81185556874733,8,34160,15,3,2,0,0,0
36899,189,0,126.17484342214702,6,7909,16,3,2,0,0,0
36900,174,0,82.80647877051146,7,23708,19,3,2,1,1,0
36901,76,0,82.77096831405143,7,13913,10,3,1,0,2,0
36902,140,0,122.29799207009532,7,11470,17,4,2,1,1,0
36903,117,0,123.6514534919099,9,34471,26,4,2,1,0,0
36904,6,0,113.76410329661554,5,14664,14,4,2,1,0,0
36905,180,0,119.77261571359008,10,10963,11,3,1,0,0,0
36906,175,1,124.77003921905666,7,17909,8,4,5,3,0,0
36907,20,0,94.49168562640494,9,8483,17,3,1,1,0,0
36908,171,1,117.16952046659492,9,19811,25,3,1,1,0,0
36909,216,0,118.59614654004696,7,9218,18,3,1,1,0,0
36910,341,0,82.97577414554502,9,23846,5,3,4,0,0,0
36911,220,0,94.77243796966997,8,12495,16,3,3,2,0,0
36912,186,0,120.84373204142439,9,31860,7,3,3,1,0,0
36913,173,1,122.4804160819239,7,29066,17,4,4,2,0,0
36914,5,0,177.22241296977793,8,9443,11,4,4,1,0,0
36915,262,1,111.68244306680042,6,2250,11,4,2,1,0,0
36916,232,0,90.74951115861704,9,9936,13,3,2,0,0,0
36917,97,0,72.77899820529301,11,5144,26,4,3,0,0,0
36918,140,1,114.56286511557146,6,8692,15,4,3,1,0,0
36919,160,0,135.23830809748657,7,22392,18,4,3,0,0,0
36920,206,0,147.8158967896285,10,20756,5,3,2,1,0,0
36921,171,0,92.6545326740706,8,28877,13,3,2,0,0,0
36922,72,1,84.88897102903732,4,11962,17,4,0,1,1,0
36923,196,0,130.0,6,485,12,4,2,0,0,0
36924,188,0,129.88149662101858,6,12323,15,3,2,0,0,0
36925,173,1,113.55821285042374,9,8576,10,4,3,0,0,0
36926,108,0,95.58726138153234,6,2497,24,4,1,1,0,0
36927,121,0,85.54426693562644,4,36253,15,3,1,0,0,0
36928,182,0,70.2772468445518,10,22367,18,3,1,0,0,0
36929,357,0,107.88287476927974,10,28063,11,3,2,0,0,0
36930,169,0,106.0,4,15203,22,3,2,2,1,0
36931,94,0,108.0152631398316,6,6971,10,4,2,2,0,0
36932,93,0,58.31432355426704,7,22425,18,3,5,2,0,0
36933,14,0,107.5839431014481,6,11581,12,1,6,3,1,0
36934,143,1,98.8807936323917,7,9070,28,3,3,2,0,0
36935,141,0,118.03503675052734,5,26628,26,4,2,1,0,0
36936,190,0,125.92143355189258,6,3619,13,4,1,0,0,0
36937,122,0,85.0,4,15950,15,3,2,0,0,0
36938,187,0,118.89460075211014,6,18291,17,3,1,1,0,0
36939,147,0,91.87832860380718,8,6921,26,4,1,1,0,0
36940,268,0,105.15843398855951,5,14361,18,3,2,0,0,0
36941,225,0,94.08952259447975,7,33944,13,3,3,0,0,0
36942,66,0,96.45272339181713,4,15355,2,4,1,0,0,0
36943,12,0,81.49157870134589,2,34888,13,4,2,0,1,0
36944,90,0,101.1328265853486,9,194,11,2,1,0,0,0
36945,102,0,95.0007158589961,5,35904,4,3,2,0,0,0
36946,189,1,105.6139466590211,6,24409,23,4,1,0,1,0
36947,183,0,114.05626170141767,8,36252,9,3,2,0,0,0
36948,173,0,118.27547814562331,9,28594,11,3,2,0,0,0
36949,22,0,176.7150029870417,5,6532,19,4,2,0,0,0
36950,196,1,101.25719305539921,7,13141,18,3,3,0,1,0
36951,52,0,160.19401257410962,5,11728,5,4,2,0,0,0
36952,69,0,72.89532560214192,4,24954,5,3,0,1,2,0
36953,18,0,156.19866183663754,10,32199,9,4,4,0,0,0
36954,245,0,103.57992156604433,8,29801,16,3,3,1,0,0
36955,191,0,119.60665320428947,6,7927,19,3,2,0,0,0
36956,247,0,62.26838775338364,11,32646,26,3,4,2,0,0
36957,12,0,83.78533958878505,7,4011,20,4,3,0,0,0
36958,121,0,118.89598678055556,9,25618,15,3,3,1,0,0
36959,243,1,112.34627982400242,6,32978,9,3,1,1,0,0
36960,111,0,120.6389308324441,6,21697,9,3,1,0,0,0
36961,103,0,103.34878631402202,9,26924,26,4,3,1,0,0
36962,19,0,154.10271638250694,6,18053,7,4,1,0,0,0
36963,268,0,74.45500484952098,9,19500,8,3,2,0,0,0
36964,76,0,141.75293022674532,7,9126,26,4,2,2,0,0
36965,24,0,123.4678704773889,6,29993,20,4,2,0,0,0
36966,236,0,92.1670871984975,7,10619,15,3,1,1,0,0
36967,144,0,104.89309438527769,6,7231,16,4,3,2,0,0
36968,280,0,116.08867489591206,8,11508,23,3,2,0,0,0
36969,321,0,110.5168278397786,5,19495,16,3,3,0,0,0
36970,72,0,137.46227289353936,4,24479,14,4,2,1,0,0
36971,50,0,125.35914302772122,11,18308,3,3,2,0,0,0
36972,32,0,97.91107282779659,8,14935,21,4,1,1,0,0
36973,217,0,114.01628653440588,10,5678,15,4,3,0,0,0
36974,19,0,112.11272773692271,2,23149,26,4,1,1,0,0
36975,291,0,94.75540589444074,9,31437,11,3,2,0,0,0
36976,74,0,152.48200190818753,5,29680,13,3,3,2,0,0
36977,93,0,109.77152137049208,7,2890,13,4,1,1,1,0
36978,101,0,108.62661651164541,7,26718,7,4,2,1,1,0
36979,7,0,133.64510337003745,3,5073,15,4,1,0,0,0
36980,127,0,118.59120337824584,8,24633,7,4,3,0,2,0
36981,121,0,137.54197484547365,8,21468,23,4,4,1,0,0
36982,11,1,129.92872012928288,10,11329,4,4,1,0,0,0
36983,10,0,135.74517434259212,8,14587,19,4,2,0,3,0
36984,8,0,85.0,3,34283,14,3,2,1,0,0
36985,207,0,148.98740374324117,8,35504,18,3,3,0,0,0
36986,55,0,58.954121699875024,6,24234,19,3,1,0,0,0
36987,72,0,88.45236668125517,9,27886,10,4,2,2,0,0
36988,173,0,70.0,9,28058,16,3,1,0,0,0
36989,204,0,117.07230854934079,8,22679,26,4,4,0,0,0
36990,163,0,126.99022089593586,6,15561,10,3,2,0,0,0
36991,46,0,143.1217839419702,3,14947,28,4,3,1,0,0
36992,151,1,106.18298091798547,9,22882,28,4,4,1,0,0
36993,299,0,108.7665215329878,6,15295,17,3,2,0,1,0
36994,66,0,121.9663529765348,6,35336,13,3,3,1,0,0
36995,98,1,153.544962206453,7,26670,10,3,3,1,0,0
36996,205,0,90.56182613323682,6,30213,24,3,2,2,0,0
36997,135,1,101.89083983620799,8,9412,15,4,3,1,0,0
36998,277,0,104.81294926930495,10,18441,10,3,3,0,0,0
36999,244,0,106.76848773718429,7,11025,5,3,4,2,0,0
37000,5,0,142.50838611643098,5,1771,20,4,2,0,0,0
37001,365,0,116.51927648463052,9,5394,20,4,0,1,0,0
37002,196,0,98.79433393745737,8,14536,23,4,1,1,0,0
37003,390,0,103.45574127847026,9,947,23,4,1,1,0,0
37004,227,0,128.50213408585455,7,35514,12,3,3,1,0,0
37005,253,1,115.0,6,13775,12,3,1,0,1,0
37006,25,0,104.26535181910334,11,15671,16,4,1,0,0,0
37007,28,0,106.47599368442472,3,19927,6,4,2,0,0,0
37008,23,0,144.13060364399132,6,18066,6,4,2,0,0,0
37009,84,1,195.41448281125702,5,26339,20,4,0,2,0,0
37010,66,0,79.17698729473472,10,28733,21,4,3,0,0,0
37011,19,1,111.72066415678643,8,25995,7,4,1,0,0,0
37012,171,0,104.6871688822765,5,6442,6,4,2,1,0,0
37013,183,0,117.47848430018021,10,22366,11,3,1,0,0,0
37014,244,0,85.5943634204253,7,19279,15,3,3,0,0,0
37015,282,0,100.80464198386956,8,10387,8,3,2,0,0,0
37016,79,0,98.93439664353183,3,649,23,4,2,1,0,0
37017,64,0,105.3,5,6699,23,4,2,1,0,0
37018,377,0,114.5446653075908,9,21229,14,3,1,0,0,0
37019,105,0,87.57414234410214,10,35235,30,4,2,1,0,0
37020,168,0,126.23951686469704,5,31645,19,3,2,0,0,0
37021,74,0,128.22330200433612,10,10673,12,4,1,1,0,0
37022,198,0,99.1654139112106,7,26037,18,3,2,1,0,0
37023,28,1,205.80835185108032,8,24812,14,4,3,1,0,0
37024,113,0,64.75417335755814,3,34497,25,3,1,1,0,0
37025,18,0,136.35319997309276,2,8197,11,4,1,0,0,0
37026,153,0,107.47106317316587,9,32943,3,4,1,0,3,0
37027,162,0,115.01545394993641,9,931,13,4,2,1,0,0
37028,296,0,115.0,7,10129,20,3,2,0,1,0
37029,147,0,100.40456518642931,7,29323,14,3,3,0,0,0
37030,16,0,115.05065151213128,5,17005,27,2,2,1,0,0
37031,64,0,116.1997547308824,8,28040,12,4,2,0,0,0
37032,21,0,110.68137179488966,8,23159,24,4,1,1,2,0
37033,272,0,75.25758185001891,11,7121,23,4,4,0,2,0
